line_id,order_id,product_id,product_name,category,quantity,unit_price,line_total
10107,103980,1029,The Pragmatic Programmer,Books,1,12.62,12.62
26614,110571,1086,Headlamp LED,Sports & Outdoors,1,113.04,113.04
2935,101140,1051,"Knife, Fork & Spoon Set",Home & Kitchen,1,10.91,10.91
44699,116867,1150,Bucket Hat,Clothing & Accessories,1,14.89,14.89
712,100272,1060,Dish Drying Rack,Home & Kitchen,1,58.11,58.11
25444,110111,1033,Deep Work,Books,1,30.76,30.76
34786,113456,1023,Mini Projector,Electronics,1,46.86,46.86
13166,105198,1031,Atomic Habits,Books,2,34.72,69.44
6038,102361,1078,Jump Rope Speed,Sports & Outdoors,2,25.07,50.14
23824,109462,1018,Screen Protector Pack,Electronics,2,128.72,257.44
19110,107590,1009,Smart Plug,Electronics,1,,
39302,114995,1086,Headlamp LED,Sports & Outdoors,1,113.04,113.04
43502,116453,1088,Fitness Tracker Band,Sports & Outdoors,1,99.21,99.21
21243,108421,1120,Massage Ball Set,Beauty & Health,2,34.73,69.46
27419,110892,1058,Food Storage Containers,Home & Kitchen,1,82.1,82.1
20894,108277,1045,Good Strategy Bad Strategy,Books,1,10.45,10.45
27921,111092,1028,Clean Code,Books,2,25.5,51.0
27606,110969,1002,USB-C Hub,Electronics,3,100.36,301.08
44210,116700,1121,Teeth Whitening Strips,Beauty & Health,2,25.96,51.92
1911,100744,1080,Foam Roller,Sports & Outdoors,3,36.85,110.55
22424,108895,1034,The Art of Statistics,Books,1,14.18,14.18
40817,115524,1136,Gloves Touchscreen,Clothing & Accessories,1,63.11,63.11
30791,112102,1030,SQL in 10 Minutes,Books,1,12.41,12.41
27571,110957,1102,Sunscreen SPF50,Beauty & Health,1,47.43,47.43
3653,101436,1104,Lip Balm 3-Pack,Beauty & Health,3,25.05,75.15
2023,100780,1053,Coffee Maker,Home & Kitchen,1,31.08,31.08
866,100331,1005,Webcam HD,Electronics,1,140.61,140.61
4088,101607,1039,How Charts Lie,Books,2,32.69,65.38
39022,114902,1141,Zip Hoodie,Clothing & Accessories,1,56.64,56.64
24287,109651,1002,USB-C Hub,Electronics,1,100.36,100.36
31962,112499,1135,Scarf Lightweight,Clothing & Accessories,1,52.51,52.51
44579,116821,1113,Vitamin D Supplements,Beauty & Health,2,7.86,15.72
30942,112147,1109,Face Mask Sheet Pack,Beauty & Health,1,,
15345,106064,1054,Toaster 2-Slice,Home & Kitchen,1,18.81,18.81
24278,109647,1072,Photo Frame 20x30,Home & Kitchen,1,30.94,30.94
1705,100662,1121,Teeth Whitening Strips,Beauty & Health,2,25.96,51.92
9234,103636,1085,Hiking Socks 3-Pack,Sports & Outdoors,1,35.14,35.14
13399,105291,1031,Atomic Habits,Books,1,34.72,34.72
29655,111720,1148,Denim Jacket,Clothing & Accessories,1,58.18,58.18
47872,117972,1110,Body Lotion 200ml,Beauty & Health,1,,
15943,106306,1149,Crossbody Bag,Clothing & Accessories,1,37.8,37.8
2360,100915,1027,Data Science Handbook,Books,2,15.21,30.42
46911,117639,1012,E-Reader Case,Electronics,2,118.23,236.46
19205,107631,1076,Yoga Mat 6mm,Sports & Outdoors,3,119.48,358.44
25204,110016,1143,Pyjama Set,Clothing & Accessories,2,41.75,83.5
28788,111411,1041,Data Smart,Books,3,23.16,69.48
44298,116730,1092,Badminton Set,Sports & Outdoors,1,118.29,118.29
35083,113555,1072,Photo Frame 20x30,Home & Kitchen,1,30.94,30.94
21677,108601,1068,Water Filter Pitcher,Home & Kitchen,1,16.77,16.77
17473,106921,1009,Smart Plug,Electronics,1,85.4,85.4
13628,105386,1103,Hand Cream Set,Beauty & Health,2,29.28,58.56
39046,114913,1023,Mini Projector,Electronics,3,46.86,140.58
36038,113883,1064,Measuring Cup Set,Home & Kitchen,1,11.54,11.54
39734,115145,1042,Business Model Generation,Books,2,23.78,47.56
46,100017,1146,Polo Shirt,Clothing & Accessories,1,10.23,10.23
11653,104594,1043,The Lean Startup,Books,1,18.78,18.78
27285,110842,1085,Hiking Socks 3-Pack,Sports & Outdoors,1,35.14,35.14
41163,115645,1008,LED Desk Lamp,Electronics,1,203.07,203.07
7386,102879,1011,Action Camera,Electronics,3,245.79,737.37
6649,102585,1005,Webcam HD,Electronics,1,140.61,140.61
25814,110250,1003,Portable Charger,Electronics,1,226.79,226.79
32928,112833,1093,Frisbee,Sports & Outdoors,1,55.48,55.48
36983,114220,1108,Dental Floss 6-Pack,Beauty & Health,1,52.87,52.87
32456,112668,1064,Measuring Cup Set,Home & Kitchen,1,11.54,11.54
39476,115054,1073,Wall Clock Minimal,Home & Kitchen,1,43.43,43.43
11295,104450,1053,Coffee Maker,Home & Kitchen,1,31.08,31.08
9148,103598,1040,Naked Statistics,Books,1,15.15,15.15
44452,116782,1134,Beanie Hat Knit,Clothing & Accessories,1,49.76,49.76
27397,110882,1091,Tennis Balls 3-Pack,Sports & Outdoors,2,90.74,181.48
1726,100673,1028,Clean Code,Books,1,25.5,25.5
15255,106028,1143,Pyjama Set,Clothing & Accessories,2,41.75,83.5
21409,108492,1150,Bucket Hat,Clothing & Accessories,2,14.89,29.78
18813,107463,1074,Throw Pillow Cover,Home & Kitchen,1,52.6,52.6
20087,107978,1136,Gloves Touchscreen,Clothing & Accessories,1,63.11,63.11
28377,111273,1031,Atomic Habits,Books,3,34.72,104.16
44167,116686,1119,Essential Oil Set,Beauty & Health,3,49.51,148.53
29392,111627,1022,Tablet Stylus,Electronics,1,87.44,87.44
41970,115918,1033,Deep Work,Books,1,,
40943,115566,1103,Hand Cream Set,Beauty & Health,1,29.28,29.28
771,100294,1037,The Signal and the Noise,Books,1,31.66,31.66
7207,102811,1066,Baking Sheet Pack,Home & Kitchen,1,34.29,34.29
19311,107674,1038,Algorithms to Live By,Books,1,,
2502,100974,1061,Oven Mitts Pair,Home & Kitchen,1,70.24,70.24
46702,117568,1083,Cycling Gloves,Sports & Outdoors,1,104.84,104.84
39893,115202,1047,The Black Swan,Books,1,29.39,29.39
38312,114665,1023,Mini Projector,Electronics,3,46.86,140.58
10410,104108,1046,Freakonomics,Books,1,10.96,10.96
21233,108416,1147,Linen Shirt,Clothing & Accessories,1,51.41,51.41
21488,108525,1062,Wine Opener Set,Home & Kitchen,3,71.51,214.53
7776,103041,1093,Frisbee,Sports & Outdoors,1,55.48,55.48
45024,116979,1045,Good Strategy Bad Strategy,Books,2,10.45,20.9
38160,114615,1062,Wine Opener Set,Home & Kitchen,1,71.51,71.51
11460,104513,1018,Screen Protector Pack,Electronics,1,128.72,128.72
46979,117660,1132,Canvas Backpack,Clothing & Accessories,2,34.02,68.04
5558,102164,1056,Cutting Board Bamboo,Home & Kitchen,1,79.19,79.19
26171,110397,1052,Salt, Pepper & Spice Rack,Home & Kitchen,2,63.86,127.72
26520,110531,1150,Bucket Hat,Clothing & Accessories,2,14.89,29.78
14070,105561,1117,Thermometer Digital,Beauty & Health,1,34.75,34.75
40038,115252,1003,Portable Charger,Electronics,1,226.79,226.79
26004,110327,1131,Leather Belt,Clothing & Accessories,1,67.26,67.26
62,100022,1075,LED String Lights,Home & Kitchen,2,25.89,51.78
40851,115533,1082,Running Armband,Sports & Outdoors,1,36.73,36.73
3179,101247,1065,Mixing Bowl Set,Home & Kitchen,1,79.42,79.42
4827,101890,1095,Compression Sleeves,Sports & Outdoors,1,32.54,32.54
44020,116639,1094,Cooling Towel,Sports & Outdoors,1,105.06,105.06
25555,110150,1103,Hand Cream Set,Beauty & Health,1,29.28,29.28
921,100357,1064,Measuring Cup Set,Home & Kitchen,3,11.54,34.62
34455,113344,1078,Jump Rope Speed,Sports & Outdoors,3,25.07,75.21
22330,108859,1002,USB-C Hub,Electronics,1,100.36,100.36
2611,101012,1074,Throw Pillow Cover,Home & Kitchen,1,52.6,52.6
498,100191,1069,Lunch Box Insulated,Home & Kitchen,2,15.47,30.94
24743,109839,1067,Spice Jar Set,Home & Kitchen,1,79.36,79.36
6535,102543,1096,Gym Bag 40L,Sports & Outdoors,1,57.56,57.56
2175,100840,1070,Travel Mug 500ml,Home & Kitchen,2,70.5,141.0
32372,112639,1130,Sunglasses UV400,Clothing & Accessories,2,27.24,54.48
31258,112252,1022,Tablet Stylus,Electronics,1,87.44,87.44
23366,109277,1048,Sapiens,Books,1,9.72,9.72
42171,115988,1071,Candle Set Scented,Home & Kitchen,2,47.55,95.1
15220,106015,1132,Canvas Backpack,Clothing & Accessories,1,34.02,34.02
22786,109036,1032,Thinking Fast and Slow,Books,1,23.04,23.04
47668,117905,1031,Atomic Habits,Books,3,34.72,104.16
5870,102291,1116,First Aid Kit Basic,Beauty & Health,1,9.01,9.01
39804,115168,1008,LED Desk Lamp,Electronics,1,203.07,203.07
41248,115677,1088,Fitness Tracker Band,Sports & Outdoors,1,99.21,99.21
28156,111185,1062,Wine Opener Set,Home & Kitchen,1,71.51,71.51
45682,117201,1115,Protein Bars 12-Pack,Beauty & Health,2,12.87,25.74
21985,108722,1025,Ring Light,Electronics,1,199.18,199.18
8222,103217,1133,Waterproof Jacket,Clothing & Accessories,2,64.19,128.38
29269,111578,1042,Business Model Generation,Books,1,23.78,23.78
31946,112493,1126,Cotton T-Shirt Basic,Clothing & Accessories,3,30.55,91.65
5059,101978,1022,Tablet Stylus,Electronics,1,87.44,87.44
16145,106386,1053,Coffee Maker,Home & Kitchen,1,31.08,31.08
10054,103957,1101,Face Moisturizer 50ml,Beauty & Health,1,53.45,53.45
14477,105720,1060,Dish Drying Rack,Home & Kitchen,1,58.11,58.11
24350,109677,1131,Leather Belt,Clothing & Accessories,1,67.26,67.26
9702,103825,1083,Cycling Gloves,Sports & Outdoors,3,104.84,314.52
46244,117403,1071,Candle Set Scented,Home & Kitchen,2,47.55,95.1
6653,102586,1119,Essential Oil Set,Beauty & Health,1,49.51,49.51
19278,107660,1128,Wool Socks 3-Pack,Clothing & Accessories,1,74.9,74.9
12803,105051,1115,Protein Bars 12-Pack,Beauty & Health,1,12.87,12.87
20445,108107,1092,Badminton Set,Sports & Outdoors,1,118.29,118.29
41933,115904,1016,Phone Stand,Electronics,1,246.15,246.15
34943,113505,1018,Screen Protector Pack,Electronics,1,128.72,128.72
26294,110448,1147,Linen Shirt,Clothing & Accessories,1,51.41,51.41
23536,109341,1094,Cooling Towel,Sports & Outdoors,3,105.06,315.18
39878,115196,1128,Wool Socks 3-Pack,Clothing & Accessories,1,74.9,74.9
5827,102278,1015,USB Flash Drive 64GB,Electronics,3,257.21,771.63
22413,108892,1056,Cutting Board Bamboo,Home & Kitchen,3,79.19,237.57
7986,103121,1002,USB-C Hub,Electronics,2,100.36,200.72
27990,111121,1134,Beanie Hat Knit,Clothing & Accessories,2,49.76,99.52
14804,105849,1007,Gaming Mouse,Electronics,1,32.27,32.27
34181,113253,1014,Wireless Mouse,Electronics,1,50.41,50.41
7521,102933,1006,Mechanical Keyboard,Electronics,1,84.91,84.91
3934,101547,1061,Oven Mitts Pair,Home & Kitchen,1,70.24,70.24
33328,112966,1110,Body Lotion 200ml,Beauty & Health,1,12.74,12.74
43013,116290,1078,Jump Rope Speed,Sports & Outdoors,1,25.07,25.07
12706,105006,1116,First Aid Kit Basic,Beauty & Health,3,9.01,27.03
32819,112795,1140,Tote Bag Canvas,Clothing & Accessories,2,27.7,55.4
13460,105313,1084,Swim Goggles,Sports & Outdoors,1,37.7,37.7
1526,100598,1003,Portable Charger,Electronics,1,226.79,226.79
43517,116458,1075,LED String Lights,Home & Kitchen,1,25.89,25.89
9523,103755,1106,Nail Clipper Set,Beauty & Health,1,18.26,18.26
38324,114671,1015,USB Flash Drive 64GB,Electronics,2,257.21,514.42
12592,104960,1150,Bucket Hat,Clothing & Accessories,1,14.89,14.89
47141,117720,1073,Wall Clock Minimal,Home & Kitchen,2,43.43,86.86
47581,117876,1129,Baseball Cap,Clothing & Accessories,1,14.76,14.76
30846,112118,1098,Trekking Poles,Sports & Outdoors,2,,
40158,115294,1096,Gym Bag 40L,Sports & Outdoors,1,57.56,57.56
40273,115332,1095,Compression Sleeves,Sports & Outdoors,1,32.54,32.54
44391,116764,1051,Knife, Fork & Spoon Set,Home & Kitchen,1,10.91,10.91
39534,115076,1034,The Art of Statistics,Books,1,14.18,14.18
42070,115950,1052,Salt, Pepper & Spice Rack,Home & Kitchen,2,63.86,127.72
11558,104555,1041,Data Smart,Books,2,23.16,46.32
29590,111697,1044,Measure What Matters,Books,1,34.93,34.93
15453,106107,1123,Hairband Set Elastic,Beauty & Health,2,15.21,30.42
22717,109010,1137,Umbrella Compact,Clothing & Accessories,1,53.12,53.12
14892,105882,1148,Denim Jacket,Clothing & Accessories,2,58.18,116.36
19605,107792,1035,Designing Data-Intensive Apps,Books,2,16.52,33.04
44831,116914,1101,Face Moisturizer 50ml,Beauty & Health,1,53.45,53.45
8788,103455,1072,Photo Frame 20x30,Home & Kitchen,1,30.94,30.94
45462,117128,1140,Tote Bag Canvas,Clothing & Accessories,1,27.7,27.7
4214,101657,1041,Data Smart,Books,1,23.16,23.16
31819,112445,1039,How Charts Lie,Books,1,32.69,32.69
40413,115383,1125,Tweezers Precision,Beauty & Health,1,38.58,38.58
34565,113382,1118,Eye Mask Sleep,Beauty & Health,1,16.76,16.76
45284,117066,1047,The Black Swan,Books,1,29.39,29.39
19365,107693,1145,Workout Leggings,Clothing & Accessories,1,,
8129,103183,1124,Mirror Compact,Beauty & Health,1,16.93,16.93
28710,111387,1008,LED Desk Lamp,Electronics,1,203.07,203.07
27451,110904,1055,Blender 600W,Home & Kitchen,1,45.84,45.84
34655,113411,1013,HDMI Cable 2m,Electronics,1,287.28,287.28
24876,109894,1038,Algorithms to Live By,Books,2,25.7,51.4
35399,113662,1015,USB Flash Drive 64GB,Electronics,2,257.21,514.42
26332,110460,1071,Candle Set Scented,Home & Kitchen,3,47.55,142.65
20086,107977,1103,Hand Cream Set,Beauty & Health,1,29.28,29.28
32441,112662,1137,Umbrella Compact,Clothing & Accessories,1,53.12,53.12
5819,102272,1001,Wireless Earbuds,Electronics,2,200.2,400.4
19279,107660,1149,Crossbody Bag,Clothing & Accessories,2,37.8,75.6
7007,102728,1038,Algorithms to Live By,Books,2,25.7,51.4
18113,107185,1149,Crossbody Bag,Clothing & Accessories,1,,
8140,103187,1057,Kitchen Scale Digital,Home & Kitchen,1,,
31152,112217,1102,Sunscreen SPF50,Beauty & Health,1,47.43,47.43
36529,114055,1082,Running Armband,Sports & Outdoors,1,36.73,36.73
36644,114099,1013,HDMI Cable 2m,Electronics,2,287.28,574.56
11574,104562,1073,Wall Clock Minimal,Home & Kitchen,1,43.43,43.43
39863,115190,1146,Polo Shirt,Clothing & Accessories,1,10.23,10.23
14710,105815,1029,The Pragmatic Programmer,Books,3,12.62,37.86
40619,115453,1148,Denim Jacket,Clothing & Accessories,1,58.18,58.18
14773,105837,1052,Salt, Pepper & Spice Rack,Home & Kitchen,1,63.86,63.86
19518,107751,1038,Algorithms to Live By,Books,1,25.7,25.7
17234,106822,1088,Fitness Tracker Band,Sports & Outdoors,3,,
18180,107214,1050,Range,Books,1,34.22,34.22
3824,101506,1038,Algorithms to Live By,Books,2,25.7,51.4
9704,103826,1086,Headlamp LED,Sports & Outdoors,1,113.04,113.04
18894,107493,1036,Storytelling with Data,Books,2,13.7,27.4
16694,106604,1023,Mini Projector,Electronics,1,46.86,46.86
47928,117991,1083,Cycling Gloves,Sports & Outdoors,2,104.84,209.68
17930,107113,1046,Freakonomics,Books,2,10.96,21.92
39462,115049,1058,Food Storage Containers,Home & Kitchen,1,82.1,82.1
34768,113449,1147,Linen Shirt,Clothing & Accessories,2,51.41,102.82
30564,112025,1144,Slippers Memory Foam,Clothing & Accessories,2,65.0,130.0
26615,110571,1118,Eye Mask Sleep,Beauty & Health,1,16.76,16.76
34579,113387,1113,Vitamin D Supplements,Beauty & Health,2,7.86,15.72
29924,111808,1098,Trekking Poles,Sports & Outdoors,1,59.86,59.86
11505,104530,1034,The Art of Statistics,Books,1,14.18,14.18
12330,104857,1052,Salt, Pepper & Spice Rack,Home & Kitchen,1,63.86,63.86
28782,111410,1110,Body Lotion 200ml,Beauty & Health,1,12.74,12.74
14356,105673,1093,Frisbee,Sports & Outdoors,3,55.48,166.44
36452,114027,1111,Shampoo Bar Natural,Beauty & Health,1,53.44,53.44
41610,115799,1120,Massage Ball Set,Beauty & Health,2,34.73,69.46
29099,111517,1001,Wireless Earbuds,Electronics,2,200.2,400.4
31862,112462,1049,Factfulness,Books,2,34.9,69.8
11694,104612,1002,USB-C Hub,Electronics,2,100.36,200.72
9841,103879,1038,Algorithms to Live By,Books,3,25.7,77.1
6827,102654,1077,Resistance Band Set,Sports & Outdoors,2,59.31,118.62
21829,108664,1027,Data Science Handbook,Books,2,15.21,30.42
4600,101807,1076,Yoga Mat 6mm,Sports & Outdoors,1,119.48,119.48
25639,110184,1018,Screen Protector Pack,Electronics,3,128.72,386.16
32126,112558,1057,Kitchen Scale Digital,Home & Kitchen,1,49.55,49.55
15653,106197,1070,Travel Mug 500ml,Home & Kitchen,1,70.5,70.5
9056,103563,1099,Bike Light Set,Sports & Outdoors,1,71.44,71.44
29755,111756,1122,Cotton Pads 100pk,Beauty & Health,1,31.14,31.14
491,100189,1031,Atomic Habits,Books,1,34.72,34.72
6471,102519,1071,Candle Set Scented,Home & Kitchen,1,47.55,47.55
45529,117151,1125,Tweezers Precision,Beauty & Health,3,,
46879,117628,1051,Knife, Fork & Spoon Set,Home & Kitchen,1,10.91,10.91
32447,112664,1084,Swim Goggles,Sports & Outdoors,3,37.7,113.1
33429,113000,1055,Blender 600W,Home & Kitchen,3,45.84,137.52
38363,114684,1056,Cutting Board Bamboo,Home & Kitchen,1,79.19,79.19
2227,100861,1039,How Charts Lie,Books,1,32.69,32.69
41977,115921,1123,Hairband Set Elastic,Beauty & Health,2,15.21,30.42
7221,102815,1055,Blender 600W,Home & Kitchen,2,,
13591,105370,1112,Deodorant Roll-On,Beauty & Health,2,32.11,64.22
24522,109750,1015,USB Flash Drive 64GB,Electronics,1,257.21,257.21
41832,115874,1095,Compression Sleeves,Sports & Outdoors,1,32.54,32.54
15383,106080,1059,Tea Kettle Stainless,Home & Kitchen,2,33.58,67.16
46256,117406,1045,Good Strategy Bad Strategy,Books,1,10.45,10.45
25197,110014,1042,Business Model Generation,Books,2,23.78,47.56
9444,103722,1038,Algorithms to Live By,Books,2,25.7,51.4
34731,113436,1081,Dumbbell Set 5kg,Sports & Outdoors,1,19.67,19.67
25913,110293,1062,Wine Opener Set,Home & Kitchen,3,71.51,214.53
30260,111918,1098,Trekking Poles,Sports & Outdoors,2,59.86,119.72
11909,104690,1033,Deep Work,Books,1,30.76,30.76
20973,108309,1008,LED Desk Lamp,Electronics,1,203.07,203.07
27486,110920,1069,Lunch Box Insulated,Home & Kitchen,1,15.47,15.47
44136,116677,1107,Electric Toothbrush,Beauty & Health,1,27.75,27.75
16776,106634,1141,Zip Hoodie,Clothing & Accessories,1,56.64,56.64
11582,104565,1111,Shampoo Bar Natural,Beauty & Health,1,53.44,53.44
39189,114960,1127,Running Shorts,Clothing & Accessories,1,14.72,14.72
37971,114555,1088,Fitness Tracker Band,Sports & Outdoors,1,,
44560,116814,1114,Magnesium Tablets,Beauty & Health,1,30.14,30.14
30738,112084,1075,LED String Lights,Home & Kitchen,1,,
13361,105276,1019,Car Phone Mount,Electronics,1,252.26,252.26
26843,110665,1087,Camping Mug,Sports & Outdoors,1,63.05,63.05
18412,107303,1058,Food Storage Containers,Home & Kitchen,2,82.1,164.2
1735,100677,1064,Measuring Cup Set,Home & Kitchen,1,11.54,11.54
21452,108510,1135,Scarf Lightweight,Clothing & Accessories,1,52.51,52.51
35595,113727,1072,Photo Frame 20x30,Home & Kitchen,1,30.94,30.94
2051,100792,1084,Swim Goggles,Sports & Outdoors,1,37.7,37.7
28726,111393,1115,Protein Bars 12-Pack,Beauty & Health,1,12.87,12.87
40148,115291,1087,Camping Mug,Sports & Outdoors,1,63.05,63.05
35921,113840,1006,Mechanical Keyboard,Electronics,1,84.91,84.91
742,100283,1117,Thermometer Digital,Beauty & Health,1,34.75,34.75
32727,112759,1090,Pull-Up Bar,Sports & Outdoors,2,57.75,115.5
35497,113692,1079,Water Bottle 1L,Sports & Outdoors,1,48.51,48.51
37957,114551,1090,Pull-Up Bar,Sports & Outdoors,1,57.75,57.75
32608,112720,1130,Sunglasses UV400,Clothing & Accessories,1,27.24,27.24
20634,108172,1070,Travel Mug 500ml,Home & Kitchen,2,70.5,141.0
13876,105489,1143,Pyjama Set,Clothing & Accessories,2,41.75,83.5
4404,101733,1101,Face Moisturizer 50ml,Beauty & Health,1,53.45,53.45
42739,116190,1119,Essential Oil Set,Beauty & Health,3,49.51,148.53
37818,114506,1049,Factfulness,Books,1,34.9,34.9
15317,106051,1080,Foam Roller,Sports & Outdoors,1,36.85,36.85
41143,115638,1131,Leather Belt,Clothing & Accessories,1,67.26,67.26
7490,102921,1033,Deep Work,Books,1,30.76,30.76
35202,113595,1111,Shampoo Bar Natural,Beauty & Health,1,53.44,53.44
2422,100940,1062,Wine Opener Set,Home & Kitchen,1,71.51,71.51
45792,117242,1105,Hair Brush Detangling,Beauty & Health,1,23.95,23.95
10511,104146,1106,Nail Clipper Set,Beauty & Health,1,18.26,18.26
47566,117871,1135,Scarf Lightweight,Clothing & Accessories,2,52.51,105.02
36787,114147,1038,Algorithms to Live By,Books,1,25.7,25.7
28050,111144,1012,E-Reader Case,Electronics,1,118.23,118.23
2720,101059,1077,Resistance Band Set,Sports & Outdoors,1,59.31,59.31
23031,109138,1146,Polo Shirt,Clothing & Accessories,2,10.23,20.46
39927,115215,1144,Slippers Memory Foam,Clothing & Accessories,2,65.0,130.0
27000,110723,1049,Factfulness,Books,2,34.9,69.8
22920,109093,1013,HDMI Cable 2m,Electronics,1,287.28,287.28
31522,112350,1098,Trekking Poles,Sports & Outdoors,1,59.86,59.86
7436,102901,1066,Baking Sheet Pack,Home & Kitchen,1,34.29,34.29
30102,111869,1048,Sapiens,Books,1,9.72,9.72
25124,109984,1047,The Black Swan,Books,1,29.39,29.39
27361,110872,1140,Tote Bag Canvas,Clothing & Accessories,1,27.7,27.7
34740,113438,1019,Car Phone Mount,Electronics,1,252.26,252.26
36583,114076,1062,Wine Opener Set,Home & Kitchen,2,71.51,143.02
32675,112739,1131,Leather Belt,Clothing & Accessories,1,67.26,67.26
36377,114001,1132,Canvas Backpack,Clothing & Accessories,1,34.02,34.02
1727,100674,1095,Compression Sleeves,Sports & Outdoors,1,32.54,32.54
40159,115294,1078,Jump Rope Speed,Sports & Outdoors,1,25.07,25.07
4904,101919,1002,USB-C Hub,Electronics,1,100.36,100.36
37014,114229,1004,Bluetooth Speaker,Electronics,2,269.46,538.92
32643,112730,1048,Sapiens,Books,1,9.72,9.72
41199,115660,1133,Waterproof Jacket,Clothing & Accessories,1,64.19,64.19
22347,108866,1132,Canvas Backpack,Clothing & Accessories,1,34.02,34.02
